CT00,0000,无折旧也无利息,X,10,,,,,
CT00,ZJ01,3%残值-新增下月计提，报废当月计提,X,10,,,,,
CT00,ZJ02,0%残值-新增当月计提，报废当月不提,X,10,,,,,
CT00,ZJ03,0%残值-新增下月计提，报废当月计提,X,10,,,,,
CT00,ZJ13,0%残值-新增当月计提，报废当月计提,X,10,,,,,
CT00,ZJ19,"0%残值,一次性折旧，报废当月计提",X,10,,,,,
CT00,ZJ20,"3%残值,一次性折旧，报废当月计提",X,10,,,,,
